adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/63QcB4IQpvoyROk9dLgcbHo9LYT.jpg,"[14, 53, 28, 80]",47327,en,Drive Angry,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with a sexy, tough-as-nails waitress, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",25.373,/g0hQNqLkPZC5wOnNhzUH0KvPda4.jpg,2011-02-24,Drive Angry,False,5.509,1807
False,/yU5jOx10pP6veJW6CLblr6MduHH.jpg,"[10751, 35]",1268,en,Mr. Bean's Holiday,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.",39.121,/bSSx9Sq6irWwN9NTQmoT9KE8kXn.jpg,2007-03-22,Mr. Bean's Holiday,False,6.361,2783
False,/5gPUA8ABoBK4D1GUkL1NXTSS8Wq.jpg,"[35, 18, 10749]",10409,en,Strictly Ballroom,"Brave new steps put Scott's career in jeopardy. With a new partner and determination, can he still succeed?",21.474,/usXL7s72m1NlcROo42Y0hpbeEdO.jpg,1992-08-20,Strictly Ballroom,False,6.6,331
False,/a9jZrU7LJk6mAUjmkbEmTiC52l0.jpg,"[35, 10751]",425001,en,The War with Grandpa,"Peter is thrilled that his Grandpa is coming to live with his family. That is, until Grandpa moves into Peter's room, forcing him upstairs into the creepy attic. And though he loves his Grandpa, he wants his room back - so he has no choice but to declare war.",25.127,/ltyARDw2EFXZ2H2ERnlEctXPioP.jpg,2020-08-27,The War with Grandpa,False,6.434,921
False,/mWLljCmpqlcYQh7uh51BBMwCZwN.jpg,"[27, 53, 9648]",522681,en,Escape Room,"Six strangers find themselves in circumstances beyond their control, and must use their wits to survive.",30.622,/8Ls1tZ6qjGzfGHjBB7ihOnf7f0b.jpg,2019-01-03,Escape Room,False,6.542,4562
False,/1qVBaLg4pBFbBHlZ2b6PDsxsF12.jpg,"[28, 18, 878, 53]",10447,en,No Escape,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",29.114,/jRwMdEb5bxwVARU2VmOADTflLfZ.jpg,1994-04-29,No Escape,False,6.268,406
False,/3pQ0vvcCb29jGPwHd0vsnP0HDRT.jpg,"[18, 35, 28]",1229349,zh,热辣滚烫,"Le Ying has stayed at home for many years doing nothing. After graduating from college and working for a period of time, Le Ying chose to withdraw from society and not held contact with her social circle. This was the best way she believed to ""reconcile"" with herself. One day, due to several ""tricks"" of fate, she decided to change her life.She met boxing coach Hao Kun. Just when she thought her life was about to get on the right track, life tests her again.",37.138,/huCprAOiIMfbYtmmjLNqzr1SZes.jpg,2024-02-10,Yolo,False,6.1,47
False,/6o6pDoUZ5XbSfNN64OErtcUkF5S.jpg,"[27, 53]",1219556,ja,Chime,A chef's life is disrupted by a chime that brings with it an increasing sense of dread.,34.473,/rhFfC1M83zdjBsDvGBsdKK0sKFN.jpg,2024-08-02,Chime,False,0.0,0
False,/hjyqNFHx5wIO8dqaRi0v2ix1wiR.jpg,"[53, 28, 80]",808396,en,God Is a Bullet,"Vice detective Bob Hightower finds his ex-wife murdered and daughter kidnapped by a cult. Frustrated by the botched official investigations, he quits the force and infiltrates the cult to hunt down the leader with the help of the cult’s only female victim escapee, Case Hardin.",28.412,/5kiLS9nsSJxDdlYUyYGiSUt8Fi8.jpg,2023-06-22,God Is a Bullet,False,6.162,167
False,/3pQ0vvcCb29jGPwHd0vsnP0HDRT.jpg,"[18, 35, 28]",1229349,zh,热辣滚烫,"Le Ying has stayed at home for many years doing nothing. After graduating from college and working for a period of time, Le Ying chose to withdraw from society and not held contact with her social circle. This was the best way she believed to ""reconcile"" with herself. One day, due to several ""tricks"" of fate, she decided to change her life.She met boxing coach Hao Kun. Just when she thought her life was about to get on the right track, life tests her again.",37.138,/huCprAOiIMfbYtmmjLNqzr1SZes.jpg,2024-02-10,Yolo,False,6.1,47
False,/6o6pDoUZ5XbSfNN64OErtcUkF5S.jpg,"[27, 53]",1219556,ja,Chime,A chef's life is disrupted by a chime that brings with it an increasing sense of dread.,34.473,/rhFfC1M83zdjBsDvGBsdKK0sKFN.jpg,2024-08-02,Chime,False,0.0,0
False,/hjyqNFHx5wIO8dqaRi0v2ix1wiR.jpg,"[53, 28, 80]",808396,en,God Is a Bullet,"Vice detective Bob Hightower finds his ex-wife murdered and daughter kidnapped by a cult. Frustrated by the botched official investigations, he quits the force and infiltrates the cult to hunt down the leader with the help of the cult’s only female victim escapee, Case Hardin.",35.759,/5kiLS9nsSJxDdlYUyYGiSUt8Fi8.jpg,2023-06-22,God Is a Bullet,False,6.162,167
False,/9OKzKuCfcMwpHVp56pjNI7J4xXR.jpg,[27],923,en,Dawn of the Dead,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",32.614,/9kGESwH451kRgm1h6Q0svAVK60N.jpg,1978-09-02,Dawn of the Dead,False,7.493,2012
False,/b1JNEmsm73g16gR0U20D12pBR3w.jpg,"[16, 10751]",11886,en,Robin Hood,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",38.612,/alcY9jZBgKw9OB7hiPYVNvh03Sb.jpg,1973-11-08,Robin Hood,False,7.3,4248
False,/8DHvtmF15wGwkMOW3nqZmpEzEaq.jpg,"[27, 9648, 18]",751237,en,Umma,"Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.",26.133,/moLnqJmZ00i2opS0bzCVcaGC0iI.jpg,2022-03-18,Umma,False,5.382,280
False,/sKH6rMU0hfGiZHyTjEy3s6QEX6F.jpg,"[27, 53]",10285,en,Jason Goes to Hell: The Final Friday,"Jason Voorhees is tracked down and blown to bits by a special FBI task force, reborn with the bone-chilling ability to assume the identity of anyone he touches.",32.61,/uZNsMWE5o1PaBEUjfRYaeZga08q.jpg,1993-08-13,Jason Goes to Hell: The Final Friday,False,4.541,940
False,/bxodKCiBX8osvvcobrzzqsDRPSg.jpg,"[28, 80, 12, 53]",146198,en,Triple 9,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,35.734,/hMW4p1CBF8Q94PqQk8b2EyT4IJk.jpg,2016-02-19,Triple 9,False,5.971,2072
False,/fRrpOILyXuWaWLmqF7kXeMVwITQ.jpg,"[27, 28, 12]",522444,en,Black Water: Abyss,"An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",35.728,/pmAv14TPE2vKMIRrVeCd1Ll7K94.jpg,2020-07-09,Black Water: Abyss,False,5.2,418
False,/vAsFwNkxV0cHJWRJXkshg76rJRQ.jpg,"[10751, 18]",43959,en,Soul Surfer,"The true story of teen surfer Bethany Hamilton, who lost her arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.",23.112,/urLCQDCOITabAud39ZwLbNFBrc4.jpg,2011-04-08,Soul Surfer,False,7.031,1164
False,/lRbDyjI7HEaXxflFQbYpqHRGFBJ.jpg,"[9648, 80, 53]",505026,en,Death on the Nile,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,35.725,/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg,2022-02-09,Death on the Nile,False,6.4,3543
False,/nogFh7eQFbBm0wTr9bb6YlnNoiI.jpg,"[28, 80, 53]",82,en,Miami Vice,"A case involving drug lords and murder in South Florida takes a personal turn for undercover detectives Sonny Crockett and Ricardo Tubbs. Unorthodox Crockett gets involved romantically with the Chinese-Cuban wife of a trafficker of arms and drugs, while Tubbs deals with an assault on those he loves.",25.611,/l2BYL9gMZ9IH9MbykTGqfVnNNpb.jpg,2006-07-27,Miami Vice,False,6.0,1711
False,/dNFbrnF0mIBm0rClbfEFWTtsgMP.jpg,"[53, 80, 9648]",65754,en,The Girl with the Dragon Tattoo,"Disgraced journalist Mikael Blomkvist investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",32.361,/8bokS83zGdhaXgN9tjidUKmAftW.jpg,2011-12-14,The Girl with the Dragon Tattoo,False,7.37,6823
False,/5LUIyd7lgkKbl5PgP8so9Eil3tC.jpg,"[12, 10751, 18]",498248,fr,Mia et le lion blanc,A young girl from London moves to Africa with her parents where she befriends a lion cub.,35.721,/zXfwBeYe0RnqsJ0dnBoFTB4SSrG.jpg,2018-08-02,Mia and the White Lion,False,7.3,845
False,/7CSILt4l54Kxsk0DzQTYPq9WojO.jpg,"[18, 53]",985617,en,Reality,"Augusta, Georgia, United States, June 3, 2017. After running some errands, Reality Winner returns home, where she is approached by two men.",35.717,/rTEYxSDo9aJTTbM0zuMMLgzJcUJ.jpg,2023-06-02,Reality,False,6.429,347
False,/6rax7iv5yQtldc3ApEvrheJf8uw.jpg,"[16, 35, 10751, 14]",751741,en,Night at the Museum: Kahmunrah Rises Again,"Nick Daley is following in his father's footsteps as night watchman at the American Museum of Natural History, so he knows what happens when the sun goes down. But when the maniacal ruler Kahmunrah escapes, it is up to Nick to save the museum once and for all.",31.389,/rEy4VFXn3fukXRhx8TnSZtOnlcm.jpg,2022-12-09,Night at the Museum: Kahmunrah Rises Again,False,6.508,247
False,/iIcJ72VzqAIw5NT6bOYqfHB2ukM.jpg,"[18, 35, 10749]",212716,en,What If,"Medical-school dropout Wallace has been repeatedly burned by bad relationships. So while everyone around him, including his roommate Allan, seems to be finding the perfect partner, Wallace decides to put his love life on hold. It is then that he meets Chantry, an animator who lives with her longtime boyfriend Ben. Wallace and Chantry form an instant connection, striking up a close friendship. Still, there is no denying the chemistry between them, leading the pair to wonder, what if the love of your life is actually your best friend?",35.705,/67x9NJyjK4u02NpISnChDMKzCUr.jpg,2013-09-07,What If,False,6.7,1918
False,/aCAvih7z9D8FZHrF8sSSaczl9N8.jpg,"[10751, 16, 35]",532,en,A Close Shave,"Wallace's whirlwind romance with the proprietor of the local wool shop puts his head in a spin, and Gromit is framed for sheep-rustling in a fiendish criminal plot.",21.422,/qdIR27trLyrlJ5nmkbcG3Bomah6.jpg,1995-04-10,A Close Shave,False,7.55,786
False,/A34inrFSAIQNatFGc8qP5kfwDmV.jpg,"[16, 28, 12, 18, 14]",118412,ja,ベルセルク 黄金時代篇II ドルドレイ攻略,"The Band of the Hawk participates in the Midland war campaign. On the bloody battlefield, they conquer decisive victories that lead them to Doldrey, an old fortress that will decide the outcome of the war.",34.357,/gzVQQaDazukAcmiFx6l9WLj1kwo.jpg,2012-06-23,Berserk: The Golden Age Arc II - The Battle for Doldrey,False,7.3,398
False,/tj7mp7uWjVw5N73G5Hwm1bkMOcD.jpg,"[28, 10752]",975902,en,Boudica,"Inspired by events in A.D. 60, Boudica follows the eponymous Celtic warrior who rules the Iceni people alongside her husband Prasutagus. When he dies at the hands of Roman soldiers, Boudica’s kingdom is left without a male heir and the Romans seize her land and property.  Driven to the edge of madness and determined to avenge her husband’s death, Boudica rallies the various tribes from the region and wages an epic war against the mighty Roman empire.",35.691,/adMcxfUonnm9RvPImGHy25wYUks.jpg,2023-10-26,Boudica,False,5.8,135
False,/dEE5tjmrxf4xrKrTnyghLsPSt6f.jpg,"[28, 12, 53]",522016,en,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",27.622,/zxizwEPE8jhpbMgrFbwCztgvh2m.jpg,2022-01-05,The 355,False,6.1,963
False,/AlgiBrqgx9R21fJVORCDdrti7Z8.jpg,[35],10806,en,In & Out,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,21.406,/jUTQp6cPgfOX4St2WfaeUvxZCts.jpg,1997-09-10,In & Out,False,6.5,672
False,/fryen9fnjlm0YibKTDNGzWNBOSo.jpg,"[28, 12, 53, 878, 35]",9320,en,The Avengers,"British Ministry agent John Steed, under direction from ""Mother"", investigates a diabolical plot by arch-villain Sir August de Wynter to rule the world with his weather control machine. Steed investigates the beautiful Doctor Mrs. Emma Peel, the only suspect, but simultaneously falls for her and joins forces with her to combat Sir August.",21.599,/1p5thyQ4pCy876HpdvFARqJ62N9.jpg,1998-08-13,The Avengers,False,4.406,685
False,/kNReLJnulwlbztjEPIK7mHTZ6DD.jpg,"[35, 80, 878]",818,en,Austin Powers in Goldmember,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe—'70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",42.599,/n8V61f1v7idya4WJzGEJNoIp9iL.jpg,2002-07-26,Austin Powers in Goldmember,False,5.99,3037
False,/xwcuaxlajh5fr0e2P9UCfn1m2JR.jpg,"[18, 36, 10752]",981063,en,Before Dawn,"Inspired by the real-life diary entries of local ANZACs, the feature film details the untold story of some of Australia’s greatest military victories.",21.391,/a51x5NWJqdzWbFA58dwRgwfgQDj.jpg,2024-04-04,Before Dawn,False,5.3,3
False,/ta1KuiThmEqVkW2kvOeOHmKIpmn.jpg,"[35, 99, 28]",16290,en,Jackass 3D,"Johnny Knoxville, Bam Margera, Steve-O, Wee Man and the rest of their fearless and foolhardy friends take part in another round of outrageous pranks and stunts. In addition to standing in the path of a charging bull, launching themselves into the air and crashing through various objects, the guys perform in segments such as ""Sweatsuit Cocktail,"" ""Beehive Tetherball"" and ""Lamborghini Tooth Pull.""",21.365,/rqK0MkfpWT2DpFjNzkvjHf0vxZ4.jpg,2010-10-15,Jackass 3D,False,6.615,1325
False,/97bwlJw220Z5XE3xAHF6G8gA8g6.jpg,"[27, 14, 28]",644124,it,Dampyr,"In war-torn Balkans, bogus monster hunter Harlan Draka is hired by soldiers who happen to be under attack by an army of actual vampires, uncovering the hidden truth about his past in the process: he is half-human and half-vampire... a Dampyr.",24.87,/xdWjqmX4x0ObKIPqkr8Vptj99AZ.jpg,2022-10-28,Dampyr,False,6.359,135
False,/H40nWdJngUc6gtytMAbElm9HOu.jpg,[18],881,en,A Few Good Men,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",27.34,/rLOk4z9zL1tTukIYV56P94aZXKk.jpg,1992-12-11,A Few Good Men,False,7.541,3470
False,/kgSMAQLDDTiYzHQiBUvHXIYqAhn.jpg,"[18, 10749]",2623,en,An Officer and a Gentleman,"Zack Mayo is an aloof, taciturn man who aspires to be a navy pilot. Once he arrives at training camp for his 13-week officer's course, Mayo runs afoul of abrasive, no-nonsense drill Sergeant Emil Foley. Mayo is an excellent cadet, but a little cold around the heart, so Foley rides him mercilessly, sensing that the young man would be prime officer material if he weren't so self-involved. Zack's affair with a working girl is likewise compromised by his unwillingness to give of himself.",34.34,/69adZbLeRk5TNQ3e0008dMnde9p.jpg,1982-07-28,An Officer and a Gentleman,False,7.0,1067
False,/kZX0KyrOZvbIndP5NgAYWEOpbUW.jpg,"[27, 9648, 53]",587496,en,The Rental,"Two couples on an oceanside getaway grow suspicious that the host of their seemingly perfect rental house may be spying on them. Before long, what should have been a celebratory weekend trip turns into something far more sinister.",21.342,/3ynPnBXQVT2Y0s19fDIPlWKUlxH.jpg,2020-07-23,The Rental,False,5.545,858
False,/7RxhC2ntrglVl1nkKjAgNoO0XP.jpg,"[18, 53]",998022,de,Das Lehrerzimmer,"When one of her students is suspected of theft, teacher Carla Nowak decides to get to the bottom of the matter. Caught between her ideals and the school system, the consequences of her actions threaten to break her.",23.627,/kWXA6PfQ0PpZpoCXoeBFRciRrUw.jpg,2023-05-04,The Teachers' Lounge,False,7.335,361
False,/xbKFQCZNK14gp9k6cFCwgp2OCtU.jpg,"[878, 27]",1679,ja,ゴジラの逆襲,"Two fishing scout pilots make a horrifying discovery when they encounter a second Godzilla alongside a new monster named Anguirus. Without the weapon that killed the original, authorities attempt to lure Godzilla away from the mainland. But Anguirus soon arrives and the two monsters make their way towards Osaka as Japan braces for tragedy.",26.585,/bBYdh9tDCyLaArBOzE38QCA7C3y.jpg,1955-04-24,Godzilla Raids Again,False,6.0,260
False,/z4T0CZxl8WQqNA8K5tZoBQib4jL.jpg,"[16, 9648]",39203,ja,名探偵コナン 銀翼の奇術師,"Once again, Kaitou Kid crosses swords with Conan Edogawa in this annual installment of the Detective Conan movie franchise. After receiving a letter from the thief, famous actress Juri Maki seeks the help of private detective Kogorou Mouri to protect the Star Sapphire—the ""Jewel of Destiny,"" said to represent faith, fate, and hope.",26.834,/bozQR8pgW43WFI4VpV9vCgyXlDq.jpg,2004-04-17,Detective Conan: Magician of the Silver Sky,False,7.0,137
False,/45r3Vhb30yumJFlGDAtxPMe8YND.jpg,"[16, 10751]",91342,en,Barbie in A Mermaid Tale 2,"Surf's up for Barbie as she returns as Merliah, the fun and fashionable surfing champion who's also a magical mermaid princess! In this exciting sea-quel, Merliah makes a splash when she heads to Australia for the ultimate surfing competition. When the evil mermaid Eris escapes from her whirlpool with plans to take over the throne of Oceana, Merliah and her sea friends dive in to stop her. It's a fresh new adventure where Merliah learns that anything is possible and she really can have the best of both worlds!",31.336,/iVCfTtVDAECpbMSokSNilIR6wPr.jpg,2012-02-22,Barbie in A Mermaid Tale 2,False,7.1,435
False,/296DBEB1l02sTcyqzHqbJF5wL70.jpg,"[37, 28, 18]",14384,en,Soldier Blue,"After a cavalry group is massacred by the Cheyenne, only two survivors remain: Honus, a naive private devoted to his duty, and Cresta, a young woman who had lived with the Cheyenne two years and whose sympathies lie more with them than with the US government. Together, they must try to reach the cavalry's main base camp. As they travel onward, Honus is torn between his growing affection for Cresta.",43.082,/sMWl5sJnAnYBIwZQqF2ZxwiXiwl.jpg,1970-08-12,Soldier Blue,False,6.8,191
False,/zxPri7LbVdvdwAroeoUp5EXAse1.jpg,[27],80280,es,[REC]³ Génesis,A pair of newlyweds must fight to survive when their wedding reception descends into chaos and carnage when their guests become infected by a virus that turns them into hungry zombies.,25.834,/tI1534q0Up7PBcLdXdFerLmIXn3.jpg,2012-03-30,[REC]³ Genesis,False,5.271,1431
False,/dWxeQd5cg0XUZUXj6DxBkzdefP1.jpg,"[28, 12, 35]",11199,en,Wild Hogs,"Restless and ready for an adventure, four suburban bikers leave the safety of their subdivision and head out on the open road. But complications ensue when they cross paths with an intimidating band of New Mexico bikers known as the Del Fuegos.",30.082,/qYyPCZcpNGZwbyBo1gwdCiW5hHC.jpg,2007-03-02,Wild Hogs,False,5.962,2233
False,/8MiuWv71WDwDx19z2mPwCxNY4KV.jpg,[18],157847,en,Joe,The rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father.,21.317,/a8EEolKLUreFiginkPGWFpV5qd.jpg,2014-04-11,Joe,False,6.503,903
False,/gZ1n5lvEWLTQgmVbeKHyfIUrqgx.jpg,"[10749, 35]",503616,en,Second Act,"Value Shop assistant manager Maya Vargas wants only one thing for her 43rd birthday -- a promotion. While her résumé may not scream upper management, her track record certainly does; she is an innovator who listens to her customers and delivers results. When she loses the job to a college-educated candidate, Maya sets out to prove to Madison Avenue that street smarts are as valuable as book smarts -- and it's never too late for a second act.",22.837,/maUMIZVGs8g1hYtq4dQ9Lg9FtVF.jpg,2018-11-22,Second Act,False,6.348,1167
False,/cmquA5exHGsOfcVDrwitAN1EDmN.jpg,"[28, 35, 80, 53]",522931,en,Hitman's Wife's Bodyguard,"The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.",38.845,/6zwGWDpY8Zu0L6W4SYWERBR8Msw.jpg,2021-06-14,Hitman's Wife's Bodyguard,False,6.7,2188
False,/sKnbKlgMDCTDTtKm91wJ4vSbyIH.jpg,"[18, 10749]",192145,en,Third Person,"An acclaimed novelist struggles to write an analysis of love in one of three stories, each set in a different city, that detail the beginning, middle and end of a relationship.",21.308,/8HfxGEbQnPvIzaYAHMvu947r8sQ.jpg,2014-06-20,Third Person,False,5.88,580
False,/e3TJpdAJnuJkywVRvf4IevhSzM3.jpg,"[35, 10751]",11011,en,Ri¢hie Ri¢h,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",49.704,/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg,1994-12-19,Ri¢hie Ri¢h,False,5.916,2207
False,/lIubEsQJdgZjl9Eol025eX53lWk.jpg,"[27, 878, 9648]",60935,en,The Thing,"When paleontologist Kate Lloyd travels to an isolated outpost in Antarctica for the expedition of a lifetime, she joins an international team that unearths a remarkable discovery. Their elation quickly turns to fear as they realize that their experiment has freed a mysterious being from its frozen prison. Paranoia spreads like an epidemic as a creature that can mimic anything it touches will pit human against human as it tries to survive and flourish in this spine-tingling thriller.",47.578,/dmn2nVo8h7LMnk694JxCRIwK06p.jpg,2011-10-12,The Thing,False,6.214,2834
False,/z8FzomPxfCb2nv827VWLSI6oYiB.jpg,"[18, 28, 53, 878]",9693,en,Children of Men,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",33.827,/k9IAS4TehZFcKi4HVByxZNPfqex.jpg,2006-09-22,Children of Men,False,7.612,6917
False,/gxHJdROahEY1M1uJQBvd7lG4K4X.jpg,"[16, 28, 14, 878]",893712,ja,劇場版 ソードアート・オンライン -プログレッシブ- 冥き夕闇のスケルツォ,"Over a month has passed since 10,000 users were trapped inside the ""Sword Art Online"" world. Asuna, who cleared the first floor of the floating iron castle of Aincrad, joined up with Kirito and continued her journey to reach the top floor. With the support of female Information Broker Argo, clearing the floors seemed to be progressing smoothly, but conflict erupts between two major guilds who should be working together – the top player groups ALS (the Aincrad Liberation Squad) and DKB (the Dragon Knights Brigade). And meanwhile, behind the scenes exists a mysterious figure pulling the strings…",32.853,/a8B3bagkYRULdmnhgKMcxXaVcFm.jpg,2022-10-22,Sword Art Online the Movie – Progressive – Scherzo of Deep Night,False,7.691,175
False,/4HeIGpl3tE5mfDxY5yt0hDZCMCt.jpg,"[18, 10749]",405817,ko,젊은엄마 : 디 오리지널,"I had a dream...sleeping with you and Hwa-yeong.  Jin-goo and Joo-hee were happy until one day their daughter Hwa-yeong, who had eloped with another man, came home. Hwa-yeong and Jin-goo were a couple at school and she had gotten pregnant. So things took place quickly and they got to live with Hwa-yeong's mother Joo-hee. However, when Hwa-yeong found out she wasn't pregnant, hit it off with another man and left the house. Jin-goo and Joo-hee had fallen in love while she was gone. Hwa-yeong had broken up with her other man and came home. However, she finds it weird that Jin-goo is still at her mother's house. Jin-goo and Joo-hee put out all sorts of lies to hide the truth from Hwa-yeong.",22.099,/zUR661hBxr5YxPKJoYllqpI8Qh8.jpg,2016-06-23,Young Mother: The Original,False,6.0,9
False,/9pJXgycHE3P3CacBr1aeAi5feGN.jpg,[35],381518,en,Mindhorn,"A washed up actor best known for playing the title character in the 1980s detective show ""Mindhorn"" must work with the police when a serial killer says that he will only speak with Detective Mindhorn, whom he believes to be real.",21.289,/1cg6oZo7C7iqYTZgbfOvscAFiP2.jpg,2016-10-09,Mindhorn,False,6.089,281
False,/9RdDCAdZ8PL2qo6pJGRU1vY0UYj.jpg,"[18, 36]",1171099,hi,महाराज,"Based on a real-life historic court case, a bold journalist questions a revered leader's immoral behavior.",35.006,/lsuUGtUzrzEnlIUjVRSqFNUMZEz.jpg,2024-06-21,Maharaj,False,6.533,15
False,/2UGtXJzsbgZ0edjxhIHxUv4XSVU.jpg,"[18, 80]",16295,en,Higher Learning,"African-American student Malik is on a track scholarship; academics are not his strong suit, and he goes in thinking that his athletic abilities will earn him a free ride through college. Fudge, a ""professional student"" who has been at Columbus for six years so far, becomes friendly with Malik and challenges his views about race and politics in America.",21.286,/tuud1Blsdwo1KQRdz5UVwjlLAWQ.jpg,1995-01-11,Higher Learning,False,6.337,206
False,/tecyGlerpN54dH1kYWXoesUFGK3.jpg,"[18, 12, 37]",44264,en,True Grit,"Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.",23.324,/tCrB8pcjadZjsDk7rleGJaIv78k.jpg,2010-12-22,True Grit,False,7.306,5139
False,/uYxAGovHS4mCGsIeSZCTtwOQ5Po.jpg,"[28, 18, 27, 878, 53]",25769,en,Carriers,"A deadly virus has spread across the globe. Contagion is everywhere, no one is safe, and no one can be trusted. Four friends race through the back roads of the American West on their way to a secluded utopian beach in the Gulf of Mexico where they could peacefully wait out the pandemic. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal their fates.",25.822,/jxjnjHtHXgvjdhkwpelE9ZwVMg6.jpg,2009-09-04,Carriers,False,6.067,1353
False,/AfsLMtqkFGtlCeCGZNsVuWlTiqF.jpg,"[18, 35]",284296,en,Top Five,A comedian tries to make it as a serious actor when his reality-TV star fiancé talks him into broadcasting their wedding on her TV show.,21.281,/nM5zWv6zpWHsrKNMrPKg23UHZCA.jpg,2014-12-12,Top Five,False,6.109,445
False,/yJIRptBDdt92JS4decYj5HL3Q60.jpg,"[53, 80, 28]",197950,fr,La French,"Newly transferred to the bustling port city of Marseille to assist with a crackdown on organized crime, energetic young magistrate Pierre Michel is given a rapid-fire tutorial on the ins and outs of an out-of-control drug trade. Pierre's wildly ambitious mission is to take on the French Connection, a highly organized operation that controls the city's underground heroin economy and is overseen by the notorious —and reputedly untouchable— Gaetan Zampa. Fearless, determined and willing to go the distance, Pierre plunges into an underworld world of insane danger and ruthless criminals.",23.824,/kIkmaZATFP4RkQSiWgyL6KGOTq6.jpg,2014-12-03,The Connection,False,7.119,813
False,/j1bOCozOQOxJpk0iAQbJDS2w8OJ.jpg,"[18, 10749]",1081676,pl,Znachor,A once-respected surgeon who's lost his family and his memory gets a chance at redemption when he reconnects with someone from his forgotten past.,25.133,/8mHfCmc2dt6wk2DNc0NXlYXOzVj.jpg,2023-09-27,Forgotten Love,False,7.949,244
False,/3wi2r9qvUgoi5aBsE5CPDyUb3K4.jpg,[10751],853812,en,Olympians at Heart,"Twins Essie and Ella are best friends who share a passion for gymnastics. When they are both up for the same event, its causes a divided, and they're faced with the challenge of competing against each other.",31.645,/mXxReEcT0VbabttRJKEJPCkzrOG.jpg,2021-07-17,Olympians at Heart,False,8.0,2
